68e199316701   mysql_db                                       0.90%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          2.42%     3.551MiB / 256MiB   1.39%     480kB / 619kB     61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   20.03%    375MiB / 2GiB       18.31%    41.6MB / 44.5MB   12.3kB / 45.1kB   148
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            13.60%    298.2MiB / 1GiB     29.12%    111MB / 69.5MB    0B / 12.3kB       17
68e199316701   mysql_db                                       0.68%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          3.08%     3.859MiB / 256MiB   1.51%     764kB / 1.07MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   32.80%    428.9MiB / 2GiB     20.94%    43.3MB / 46.4MB   12.3kB / 49.2kB   148
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.06%     295.2MiB / 1GiB     28.83%    112MB / 69.7MB    0B / 12.3kB       17
68e199316701   mysql_db                                       0.99%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.504MiB / 256MiB   1.37%     873kB / 1.23MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     424.3MiB / 2GiB     20.72%    43.5MB / 46.5MB   12.3kB / 49.2kB   148
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            41.78%    296.7MiB / 1GiB     28.97%    113MB / 71.2MB    0B / 12.3kB       17
68e199316701   mysql_db                                       0.82%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          5.93%     3.703MiB / 256MiB   1.45%     1.15MB / 1.61MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   54.46%    122.4MiB / 2GiB     5.98%     44.2MB / 47.3MB   12.3kB / 53.2kB   148
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            11.55%    296.2MiB / 1GiB     28.93%    116MB / 73.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.84%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.523MiB / 256MiB   1.38%     1.55MB / 2.14MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   52.21%    116MiB / 2GiB       5.66%     46.4MB / 49.6MB   12.3kB / 53.2kB   148
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     295.3MiB / 1GiB     28.84%    117MB / 74.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.73%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.31%     3.504MiB / 256MiB   1.37%     1.72MB / 2.37MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     115.8MiB / 2GiB     5.65%     47.1MB / 50.3MB   12.3kB / 53.2kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     295.3MiB / 1GiB     28.84%    117MB / 74.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.63%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.16%     3.504MiB / 256MiB   1.37%     1.72MB / 2.37MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   68.90%    118.1MiB / 2GiB     5.76%     47.1MB / 50.4MB   12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            56.12%    297.8MiB / 1GiB     29.08%    118MB / 75.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.79%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          8.59%     3.508MiB / 256MiB   1.37%     1.91MB / 2.63MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   301.39%   149.2MiB / 2GiB     7.28%     47.3MB / 50.6MB   12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            18.86%    299.4MiB / 1GiB     29.24%    118MB / 75.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.73%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.55%     3.504MiB / 256MiB   1.37%     1.91MB / 2.63MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   294.18%   170MiB / 2GiB       8.30%     48.1MB / 51.5MB   12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            36.90%    297.4MiB / 1GiB     29.04%    120MB / 76.8MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.62%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          3.98%     3.535MiB / 256MiB   1.38%     2.16MB / 3.01MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   298.76%   180.6MiB / 2GiB     8.82%     48.9MB / 52.4MB   12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            46.07%    298.1MiB / 1GiB     29.11%    121MB / 77.9MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.76%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          6.84%     3.508MiB / 256MiB   1.37%     2.38MB / 3.3MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   294.84%   188.8MiB / 2GiB     9.22%     49.7MB / 53.4MB   12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     295.4MiB / 1GiB     28.84%    123MB / 79.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.99%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.24%     3.496MiB / 256MiB   1.37%     2.62MB / 3.66MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   213.72%   197.2MiB / 2GiB     9.63%     51.3MB / 55MB     12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     295.4MiB / 1GiB     28.84%    123MB / 79.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.92%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.496MiB / 256MiB   1.37%     2.62MB / 3.66MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     197.2MiB / 2GiB     9.63%     51.3MB / 55MB     12.3kB / 57.3kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            4.98%     296.5MiB / 1GiB     28.95%    123MB / 79.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.45%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.12%     3.445MiB / 256MiB   1.35%     2.62MB / 3.66MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     197.2MiB / 2GiB     9.63%     51.3MB / 55MB     12.3kB / 61.4kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            51.92%    202.8MiB / 1GiB     19.80%    124MB / 80.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.79%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          7.61%     3.77MiB / 256MiB    1.47%     2.81MB / 3.94MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   292.96%   208.9MiB / 2GiB     10.20%    51.8MB / 55.6MB   12.3kB / 61.4kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            9.46%     206.3MiB / 1GiB     20.14%    125MB / 81MB      0B / 12.3kB       20
68e199316701   mysql_db                                       0.73%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.36%     3.488MiB / 256MiB   1.36%     2.93MB / 4.09MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.62%   250.1MiB / 2GiB     12.21%    52.7MB / 56.6MB   12.3kB / 61.4kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.55%     205.5MiB / 1GiB     20.07%    125MB / 81.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.53%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.16%     3.234MiB / 256MiB   1.26%     2.94MB / 4.1MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.86%   266.6MiB / 2GiB     13.02%    52.8MB / 56.8MB   12.3kB / 61.4kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            22.42%    205.3MiB / 1GiB     20.05%    126MB / 82.7MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.59%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          3.42%     3.414MiB / 256MiB   1.33%     3.38MB / 4.72MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   293.15%   299.3MiB / 2GiB     14.61%    54.7MB / 58.7MB   12.3kB / 61.4kB   153
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     199.4MiB / 1GiB     19.47%    128MB / 84.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.64%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.28%     3.414MiB / 256MiB   1.33%     3.53MB / 4.93MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     278.5MiB / 2GiB     13.60%    55.7MB / 59.7MB   12.3kB / 61.4kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     199.4MiB / 1GiB     19.47%    128MB / 84.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       1.12%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     3.53MB / 4.93MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     278.5MiB / 2GiB     13.60%    55.7MB / 59.7MB   12.3kB / 61.4kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     199.4MiB / 1GiB     19.47%    128MB / 84.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.81%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.148MiB / 256MiB   1.23%     3.53MB / 4.93MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     277.4MiB / 2GiB     13.54%    55.7MB / 59.7MB   12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     199.4MiB / 1GiB     19.47%    128MB / 84.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       1.08%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.24%     3.148MiB / 256MiB   1.23%     3.53MB / 4.93MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     277MiB / 2GiB       13.53%    55.7MB / 59.7MB   12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            11.37%    199.4MiB / 1GiB     19.47%    129MB / 85.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.73%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          1.61%     3.383MiB / 256MiB   1.32%     3.63MB / 5.08MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   10.34%    277.1MiB / 2GiB     13.53%    55.9MB / 59.9MB   12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            13.83%    199.4MiB / 1GiB     19.47%    130MB / 85.9MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.75%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          2.05%     3.383MiB / 256MiB   1.32%     3.79MB / 5.31MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   19.85%    219.9MiB / 2GiB     10.74%    56.9MB / 61MB     12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            9.83%     199.4MiB / 1GiB     19.47%    131MB / 87.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.92%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          1.40%     3.383MiB / 256MiB   1.32%     4MB / 5.61MB      61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   20.58%    87.05MiB / 2GiB     4.25%     57.6MB / 61.7MB   12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.05%     199.4MiB / 1GiB     19.47%    132MB / 87.4MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.81%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.19%     3.383MiB / 256MiB   1.32%     4.05MB / 5.69MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     78.44MiB / 2GiB     3.83%     58MB / 62.2MB     12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            26.44%    200.8MiB / 1GiB     19.60%    133MB / 88.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.67%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          3.28%     3.695MiB / 256MiB   1.44%     4.26MB / 5.99MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   25.75%    87.64MiB / 2GiB     4.28%     58.4MB / 62.7MB   12.3kB / 65.5kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            37.78%    199.5MiB / 1GiB     19.48%    134MB / 89.6MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.70%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          4.70%     3.395MiB / 256MiB   1.33%     4.45MB / 6.28MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   242.87%   96.47MiB / 2GiB     4.71%     59.5MB / 63.8MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            11.75%    202MiB / 1GiB       19.73%    135MB / 90.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.80%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.44%     3.383MiB / 256MiB   1.32%     4.54MB / 6.4MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.49%   121.4MiB / 2GiB     5.93%     60.3MB / 64.7MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            59.49%    199.5MiB / 1GiB     19.48%    137MB / 91.7MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.74%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          7.83%     3.383MiB / 256MiB   1.32%     4.85MB / 6.83MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.93%   131.2MiB / 2GiB     6.41%     61.1MB / 65.6MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            14.98%    201.3MiB / 1GiB     19.66%    137MB / 91.9MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.72%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          1.07%     3.398MiB / 256MiB   1.33%     4.88MB / 6.87MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   296.50%   143.2MiB / 2GiB     6.99%     61.7MB / 66.3MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.07%     190.5MiB / 1GiB     18.60%    138MB / 93.2MB    0B / 12.3kB       20
68e199316701   mysql_db                                       1.07%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.23%     3.633MiB / 256MiB   1.42%     5.13MB / 7.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     140.7MiB / 2GiB     6.87%     62.8MB / 67.3MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            10.92%    191.8MiB / 1GiB     18.73%    139MB / 93.3MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.65%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.15%     3.34MiB / 256MiB    1.30%     5.13MB / 7.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   27.84%    143.9MiB / 2GiB     7.03%     62.8MB / 67.3MB   12.3kB / 69.6kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            7.78%     193.7MiB / 1GiB     18.92%    139MB / 93.8MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.49%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          7.83%     3.383MiB / 256MiB   1.32%     5.47MB / 7.68MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.57%   181.5MiB / 2GiB     8.86%     63.2MB / 67.9MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            28.18%    195.1MiB / 1GiB     19.05%    143MB / 97.1MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.74%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          2.12%     3.406MiB / 256MiB   1.33%     5.84MB / 8.19MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   298.73%   181.2MiB / 2GiB     8.85%     65.6MB / 70.3MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            13.74%    192.2MiB / 1GiB     18.77%    145MB / 99.5MB    0B / 12.3kB       20
68e199316701   mysql_db                                       0.73%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.78%     3.418MiB / 256MiB   1.34%     6.29MB / 8.81MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.63%   173.7MiB / 2GiB     8.48%     67.9MB / 72.7MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            29.99%    192.9MiB / 1GiB     18.84%    146MB / 100MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.76%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          1.30%     3.656MiB / 256MiB   1.43%     6.4MB / 8.96MB    61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   298.82%   170.8MiB / 2GiB     8.34%     68.4MB / 73.3MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.30%     192.4MiB / 1GiB     18.79%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.62%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.20%     3.633MiB / 256MiB   1.42%     6.52MB / 9.12MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   297.87%   173.9MiB / 2GiB     8.49%     68.8MB / 73.7MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.21%     192.4MiB / 1GiB     18.79%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.77%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.17%     3.332MiB / 256MiB   1.30%     6.52MB / 9.12MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   295.47%   173.6MiB / 2GiB     8.48%     68.8MB / 73.7MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            5.91%     192.8MiB / 1GiB     18.83%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.59%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          1.00%     3.383MiB / 256MiB   1.32%     6.59MB / 9.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   126.20%   164.2MiB / 2GiB     8.02%     69.3MB / 74.4MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     190.5MiB / 1GiB     18.61%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.79%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.383MiB / 256MiB   1.32%     6.59MB / 9.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     164MiB / 2GiB       8.01%     69.3MB / 74.4MB   12.3kB / 73.7kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     190.5MiB / 1GiB     18.61%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       0.93%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.22%     3.148MiB / 256MiB   1.23%     6.59MB / 9.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     163.6MiB / 2GiB     7.99%     69.3MB / 74.4MB   12.3kB / 77.8kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     190.5MiB / 1GiB     18.61%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.12%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.27%     3.148MiB / 256MiB   1.23%     6.59MB / 9.21MB   61.4kB / 0B       5
fcacb1271c4b   load-testing-from-scratch-load_test_server-1   0.00%     163.6MiB / 2GiB     7.99%     69.3MB / 74.4MB   12.3kB / 77.8kB   159
CONTAINER ID   NAME                                           CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1982299b8812   app                                            0.00%     190.5MiB / 1GiB     18.61%    147MB / 101MB     0B / 12.3kB       20
68e199316701   mysql_db                                       1.11%     401.4MiB / 512MiB   78.40%    25.4MB / 63.9MB   2.48MB / 15.4MB   58
aa8294adbc56   redis                                          0.25%     3.148MiB / 256MiB   1.23%     6.59MB / 9.21MB   61.4kB / 0B       5
